5.422067, 5.567548, 6.582972, 8.947306, 0.462297, 8.249626, 2.584266, 73024.000000, 454377.000000, 5746011.200000, 12805802.000000, 13141596.000000
10.439276, 10.878234, 8.857329, 11.974451, 0.469053, 8.249626, 2.534908, 72640.000000, 1069823.000000, 18886822.316667, 13020036.000000, 13460582.000000
15.483170, 15.715381, 10.539298, 13.070665, 0.579328, 6.940702, 2.539641, 75147.000000, 557731.000000, 7656045.666667, 13279627.000000, 13629748.000000
7.737083, 7.879939, 7.411405, 9.898898, 0.519176, 6.940702, 2.499616, 71877.000000, 529450.000000, 7279771.600000, 13447595.000000, 13790706.000000
6.289589, 6.516690, 7.347029, 10.024580, 0.505702, 6.940702, 2.498145, 72824.000000, 475045.000000, 6542945.533333, 13573749.000000, 13922944.000000
4.781203, 4.741580, 6.221029, 8.453536, 0.474349, 6.312102, 2.483932, 73515.000000, 393333.000000, 4405373.850000, 13670151.000000, 14015327.000000
8.645835, 8.966059, 9.354463, 12.337170, 0.474349, 7.945683, 2.572284, 69280.000000, 590347.000000, 9912690.033333, 13818345.000000, 14184619.000000
7.180450, 7.242315, 7.364050, 9.842524, 0.531445, 7.544217, 2.553229, 72930.000000, 486286.000000, 6332432.516667, 13972105.000000, 14327795.000000
11.679063, 12.016958, 10.102645, 13.368628, 0.488444, 6.290805, 2.620176, 75041.000000, 720057.000000, 12143831.700000, 14189457.000000, 14553070.000000
6.032034, 6.156299, 7.008475, 9.517766, 0.456298, 6.290805, 2.592984, 72628.000000, 467572.000000, 6212217.866667, 14314308.000000, 14679687.000000
7.258810, 7.411783, 7.748244, 10.374678, 0.528245, 5.720664, 2.559400, 73162.000000, 516181.000000, 7097351.516667, 14462366.000000, 14829735.000000
5.652777, 5.880642, 6.753633, 9.246353, 0.528245, 6.178711, 2.519490, 74741.000000, 510611.000000, 6892897.966667, 14582704.000000, 14977434.000000
7.499764, 7.555408, 7.542020, 10.083597, 0.475837, 5.992785, 2.489802, 73183.000000, 482008.000000, 6292625.983333, 14742182.000000, 15114120.000000
